date,time,username,diggCount,text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data
2025-07-21,12:37:00,irvans_syam,0,kenapa ibu2 yg ngomong. karena kalo bapaknya gak parkir ibunya gak bersosialita 🫣,kenapa ibu yg ngomong karena kalo bapaknya gak parkir ibunya gak bersosialita ,kenapa ibu yg ngomong karena kalo bapaknya gak parkir ibunya gak bersosialita ,kenapa ibu yang mengomong karena kalau bapaknya tidak parkir ibunya tidak bersosialita,"['kenapa', 'ibu', 'yang', 'mengomong', 'karena', 'kalau', 'bapaknya', 'tidak', 'parkir', 'ibunya', 'tidak', 'bersosialita']","['mengomong', 'bapaknya', 'parkir', 'ibunya', 'bersosialita']",omong bapak parkir ibu bersosialita
2025-07-16,11:37:00,yahman_har,0,mangkane kbh2 rebutan parkir,mangkane kbh rebutan parkir,mangkane kbh rebutan parkir,mangkane kbh rebutan parkir,"['mangkane', 'kbh', 'rebutan', 'parkir']","['mangkane', 'kbh', 'rebutan', 'parkir']",mangkane kbh rebut parkir
2025-07-16,00:13:00,my.1808,1,tarif parkir di hari weekday dan weekend berbeda.,tarif parkir di hari weekday dan weekend berbeda,tarif parkir di hari weekday dan weekend berbeda,tarif parkir di hari weekday dan weekend berbeda,"['tarif', 'parkir', 'di', 'hari', 'weekday', 'dan', 'weekend', 'berbeda']","['tarif', 'parkir', 'weekday', 'weekend', 'berbeda']",tarif parkir weekday weekend beda
2025-07-15,22:38:00,tukangsambad008,9,"tukang parkir alun2 sogeh2 njir ono seng due mobil barang hare hasil parkir.
wajar lek demo..","tukang parkir alun sogeh njir ono seng due mobil barang hare hasil parkir
wajar lek demo","tukang parkir alun sogeh njir ono seng due mobil barang hare hasil parkir
wajar lek demo",tukang parkir alun sogeh anjir sono seng due mobil barang hare hasil parkir wajar lek demo,"['tukang', 'parkir', 'alun', 'sogeh', 'anjir', 'sono', 'seng', 'due', 'mobil', 'barang', 'hare', 'hasil', 'parkir', 'wajar', 'lek', 'demo']","['tukang', 'parkir', 'alun', 'sogeh', 'anjir', 'sono', 'seng', 'due', 'mobil', 'barang', 'hare', 'hasil', 'parkir', 'wajar', 'lek', 'demo']",tukang parkir alun sogeh anjir sono seng due mobil barang hare hasil parkir wajar lek demo
2025-07-16,05:53:00,indonesia_lelah,1,kakean parkir.....malesss,kakean parkirmalesss,kakean parkirmalesss,kakean parkirmalesss,"['kakean', 'parkirmalesss']","['kakean', 'parkirmalesss']",kakean parkirmalesss
2025-03-07,11:00:00,nyimass112,0,budaya asli kota batu go internasional pakkk🙏,budaya asli kota batu go internasional pakkk,budaya asli kota batu go internasional pakkk,budaya asli kota batu go internasional pakkk,"['budaya', 'asli', 'kota', 'batu', 'go', 'internasional', 'pakkk']","['budaya', 'asli', 'kota', 'batu', 'go', 'internasional', 'pakkk']",budaya asli kota batu go internasional pakkk
2025-03-05,09:55:00,ernazsiswanto,0,lets go Pak. SAE❤,lets go Pak SAE,lets go pak sae,lets go pak sae,"['lets', 'go', 'pak', 'sae']","['lets', 'go', 'sae']",lets go sae
2025-03-05,13:56:00,ira10366,0,🥰,,,,[],[],
2025-03-05,14:37:00,cak_fath1977,0,bismillah tetap Istiqomah menjadi orang baik @nurochman.sae,bismillah tetap Istiqomah menjadi orang baik nurochmansae,bismillah tetap istiqomah menjadi orang baik nurochmansae,bismillah tetap istikamah menjadi orang baik nurochmansae,"['bismillah', 'tetap', 'istikamah', 'menjadi', 'orang', 'baik', 'nurochmansae']","['bismillah', 'istikamah', 'orang', 'nurochmansae']",bismillah istikamah orang nurochmansae
2025-06-12,16:35:00,mr.baaay,0,https://vt.tiktok.com/ZSkumkUBg/,,,,[],[],
2025-03-08,00:14:00,chandrasari08,0,Bapak bantu saya di kepolisian dong pak Uda satu tahun masalah saya...aku adik e mbak pit alun alun pak,Bapak bantu saya di kepolisian dong pak Uda satu tahun masalah sayaaku adik e mbak pit alun alun pak,bapak bantu saya di kepolisian dong pak uda satu tahun masalah sayaaku adik e mbak pit alun alun pak,bapak bantu saya di kepolisian dong pak sudah satu tahun masalah sayaaku adik e mbak pit alun alun pak,"['bapak', 'bantu', 'saya', 'di', 'kepolisian', 'dong', 'pak', 'sudah', 'satu', 'tahun', 'masalah', 'sayaaku', 'adik', 'e', 'mbak', 'pit', 'alun', 'alun', 'pak']","['bantu', 'kepolisian', 'sayaaku', 'adik', 'e', 'mbak', 'pit', 'alun', 'alun']",bantu polisi sayaaku adik e mbak pit alun alun
2025-03-05,21:32:00,user4706082119305,1,mbatu mbatumu mbatuku ati ati yo ngger,mbatu mbatumu mbatuku ati ati yo ngger,mbatu mbatumu mbatuku ati ati yo ngger,mbatu mbatumu mbatuku ati ati ya ngger,"['mbatu', 'mbatumu', 'mbatuku', 'ati', 'ati', 'ya', 'ngger']","['mbatu', 'mbatumu', 'mbatuku', 'ati', 'ati', 'ya', 'ngger']",mbatu mbatumu mbatuku ati ati ya ngger
2025-03-05,17:37:00,sholikhinkin,1,selamat menjalankan tugas pak wali........jika diperkanankan saya nitip untuk merubah nama masjid milik pemerintahan kota batu dan milik masyarakat batu....... masjid itu di bangun dg uang rakyat.....,selamat menjalankan tugas pak walijika diperkanankan saya nitip untuk merubah nama masjid milik pemerintahan kota batu dan milik masyarakat batu masjid itu di bangun dg uang rakyat,selamat menjalankan tugas pak walijika diperkanankan saya nitip untuk merubah nama masjid milik pemerintahan kota batu dan milik masyarakat batu masjid itu di bangun dg uang rakyat,selamat menjalankan tugas pak walijika diperkanankan saya nitip untuk merubah nama masjid milik pemerintahan kota batu dan milik masyarakat batu masjid itu di bangun dengan uang rakyat,"['selamat', 'menjalankan', 'tugas', 'pak', 'walijika', 'diperkanankan', 'saya', 'nitip', 'untuk', 'merubah', 'nama', 'masjid', 'milik', 'pemerintahan', 'kota', 'batu', 'dan', 'milik', 'masyarakat', 'batu', 'masjid', 'itu', 'di', 'bangun', 'dengan', 'uang', 'rakyat']","['selamat', 'menjalankan', 'tugas', 'walijika', 'diperkanankan', 'nitip', 'merubah', 'nama', 'masjid', 'milik', 'pemerintahan', 'kota', 'batu', 'milik', 'masyarakat', 'batu', 'masjid', 'bangun', 'uang', 'rakyat']",selamat jalan tugas walijika kanan nitip rubah nama masjid milik perintah kota batu milik masyarakat batu masjid bangun uang rakyat
2025-03-05,14:56:00,frankysubejo,1,"doa terbaik,smoga amanah,rakyat batu smakin makmur, sejahtera,aman guyup rukun,,,amin",doa terbaiksmoga amanahrakyat batu smakin makmur sejahteraaman guyup rukunamin,doa terbaiksmoga amanahrakyat batu smakin makmur sejahteraaman guyup rukunamin,doa terbaiksmoga amanahrakyat batu semakin makmur sejahteraaman guyup rukunamin,"['doa', 'terbaiksmoga', 'amanahrakyat', 'batu', 'semakin', 'makmur', 'sejahteraaman', 'guyup', 'rukunamin']","['doa', 'terbaiksmoga', 'amanahrakyat', 'batu', 'makmur', 'sejahteraaman', 'guyup', 'rukunamin']",doa terbaiksmoga amanahrakyat batu makmur sejahteraaman guyup rukunamin
2025-03-05,14:01:00,ani51746,1,"setarakan kami para tukang pijat di kampung pakkk,,, sepertibagaimana janji p anjengan p heli",setarakan kami para tukang pijat di kampung pakkk sepertibagaimana janji p anjengan p heli,setarakan kami para tukang pijat di kampung pakkk sepertibagaimana janji p anjengan p heli,setarakan kami para tukang pijat di kampung pakkk sepertibagaimana janji p anjengan p heli,"['setarakan', 'kami', 'para', 'tukang', 'pijat', 'di', 'kampung', 'pakkk', 'sepertibagaimana', 'janji', 'p', 'anjengan', 'p', 'heli']","['setarakan', 'tukang', 'pijat', 'kampung', 'pakkk', 'sepertibagaimana', 'janji', 'p', 'anjengan', 'p', 'heli']",tara tukang pijat kampung pakkk sepertibagaimana janji p anjengan p heli
2025-03-05,11:49:00,wiwiksetiyawan19,1,SELAMAT BERKARYA SEMOGA KOTA BATU SEMAKIN MAJU,SELAMAT BERKARYA SEMOGA KOTA BATU SEMAKIN MAJU,selamat berkarya semoga kota batu semakin maju,selamat berkarya semoga kota batu semakin maju,"['selamat', 'berkarya', 'semoga', 'kota', 'batu', 'semakin', 'maju']","['selamat', 'berkarya', 'semoga', 'kota', 'batu', 'maju']",selamat karya moga kota batu maju
2025-03-05,11:57:00,daypus1,1,selamat... semoga batu lebih maju dan rakyat hidup makmur..🙏🙏,selamat semoga batu lebih maju dan rakyat hidup makmur,selamat semoga batu lebih maju dan rakyat hidup makmur,selamat semoga batu lebih maju dan rakyat hidup makmur,"['selamat', 'semoga', 'batu', 'lebih', 'maju', 'dan', 'rakyat', 'hidup', 'makmur']","['selamat', 'semoga', 'batu', 'maju', 'rakyat', 'hidup', 'makmur']",selamat moga batu maju rakyat hidup makmur
2025-03-05,09:12:00,mifasaja,1,"selamat menjalankan tugas baru bapak, semoga amanah mengemban amanah warga batu..🙏",selamat menjalankan tugas baru bapak semoga amanah mengemban amanah warga batu,selamat menjalankan tugas baru bapak semoga amanah mengemban amanah warga batu,selamat menjalankan tugas baru bapak semoga amanah mengemban amanah warga batu,"['selamat', 'menjalankan', 'tugas', 'baru', 'bapak', 'semoga', 'amanah', 'mengemban', 'amanah', 'warga', 'batu']","['selamat', 'menjalankan', 'tugas', 'semoga', 'amanah', 'mengemban', 'amanah', 'warga', 'batu']",selamat jalan tugas moga amanah emban amanah warga batu
2025-05-04,12:49:00,jm_weldding,0,mantap p wali dan wawali ku batu SAE,mantap p wali dan wawali ku batu SAE,mantap p wali dan wawali ku batu sae,mantap p wali dan wawali ku batu sae,"['mantap', 'p', 'wali', 'dan', 'wawali', 'ku', 'batu', 'sae']","['mantap', 'p', 'wali', 'wawali', 'ku', 'batu', 'sae']",mantap p wali wawali ku batu sae
2025-03-07,10:06:00,meniksalon1,0,🔥🔥🔥,,,,[],[],
2025-07-16,16:12:00,radea.pijar,0,tukang parkir lo lapo,tukang parkir lo lapo,tukang parkir lo lapo,tukang parkir lo lapo,"['tukang', 'parkir', 'lo', 'lapo']","['tukang', 'parkir', 'lo', 'lapo']",tukang parkir lo lapo
